unit_number,time_cycles,OP_1,OP_2,var_2,var_3,var_4,var_6,var_7,var_8,var_9,var_11,var_12,var_13,var_15,var_17,var_20,var_21
1,1,0.45977011494252873,0.16666666666666663,0.18373493975903443,0.4068018312622641,0.30975692099932317,1.0,0.72624798711756,0.24242424242402194,0.10975500314098952,0.3690476190476204,0.6332622601279212,0.20588235294098922,0.36398614851866284,0.3333333333333357,0.7131782945736447,0.7246616956641816
1,2,0.6091954022988506,0.25,0.2831325301204686,0.45301940265969165,0.3526333558406485,1.0,0.628019323671495,0.2121212121210192,0.10024230458584071,0.38095238095238315,0.7654584221748308,0.2794117647058556,0.41131204309350267,0.3333333333333357,0.6666666666666643,0.731013532173435
1,3,0.2528735632183908,0.75,0.34337349397591765,0.36952256376716974,0.370526671168129,1.0,0.7101449275362341,0.2727272727270247,0.1400430763708158,0.25000000000000355,0.7953091684434952,0.2205882352941444,0.35744517121970176,0.1666666666666714,0.6279069767441854,0.6213753106876538
1,4,0.5402298850574713,0.5,0.34337349397591765,0.25615870939612506,0.3311951384199858,1.0,0.7407407407407476,0.31818181818198354,0.1245176343892993,0.16666666666666785,0.8891257995735629,0.29411764705855603,0.16660253943824443,0.3333333333333357,0.5736434108527142,0.6623860811930413
1,5,0.3908045977011494,0.3333333333333333,0.34939759036143414,0.257466753869636,0.4046252532072927,1.0,0.6682769726247955,0.24242424242402194,0.14995961590236107,0.25595238095238315,0.7462686567164241,0.23529411764684482,0.40207772220084337,0.4166666666666714,0.5891472868217029,0.7045015189174251
1,6,0.2528735632183908,0.41666666666666663,0.2680722891566347,0.2927839546544604,0.27211343686698086,1.0,0.7761674718196474,0.18181818181801646,0.1254150587813001,0.18452380952380665,0.63752665245201,0.2205882352941444,0.33051173528280486,0.25,0.651162790697672,0.652720243026792
1,7,0.5574712643678161,0.5833333333333334,0.38253012048193114,0.46391977327229483,0.2619851451721793,1.0,0.7230273752012977,0.18181818181801646,0.1678183613030555,0.3035714285714306,0.7739872068230369,0.2205882352941444,0.2789534436321688,0.3333333333333357,0.7441860465116292,0.6672190002761695
1,8,0.3045977011494253,0.75,0.40662650602408235,0.2598648354044073,0.31600270087778526,1.0,0.6441223832528209,0.1515151515150137,0.0855694157767175,0.23214285714285765,0.8059701492537386,0.2205882352941444,0.3181993074259353,0.25,0.6434108527131777,0.5749792874896471
1,9,0.5459770114942529,0.5833333333333334,0.27409638554217963,0.434706780030524,0.21185010128291637,1.0,0.6183574879227081,0.22727272727297532,0.11096652607017887,0.26190476190476275,0.660980810234534,0.25,0.18430165448249625,0.3333333333333357,0.7054263565891432,0.7075393537696755
1,10,0.31034482758620685,0.5833333333333334,0.15060240963856586,0.4403749727490762,0.3073936529372041,1.0,0.6022544283413964,0.22727272727297532,0.13447904514045206,0.10714285714285765,0.660980810234534,0.26470588235270043,0.39899961523662597,0.4166666666666714,0.6279069767441854,0.7942557304611952
1,11,0.603448275862069,0.25,0.32228915662648205,0.23348593852191613,0.31043214044564493,1.0,0.755233494363921,0.22727272727297532,0.12510096024410444,0.17857142857142705,0.5778251599147097,0.1911764705882888,0.4197768372450952,0.3333333333333357,0.6201550387596875,0.8070974868820784
1,12,0.5919540229885057,0.6666666666666667,0.2560240963855165,0.26967516895575017,0.30216070222822466,1.0,0.7520128824476586,0.2878787878789808,0.12402405097370917,0.19642857142857295,0.6631130063965855,0.20588235294098922,0.26510196229319405,0.25,0.7131782945736447,0.6514774924054123
1,13,0.3908045977011494,0.8333333333333334,0.5602409638554491,0.24307826466100124,0.31363943281566264,1.0,0.5780998389694076,0.33333333333303017,0.11258188997577179,0.31547619047619335,0.6737739872068289,0.29411764705855603,0.347441323585997,0.4166666666666714,0.6124031007751931,0.5267881800607555
1,14,0.5517241379310345,0.5,0.34337349397591765,0.4776542402441706,0.2854490209318037,1.0,0.7455716586151482,0.2878787878789808,0.115049807053758,0.3511904761904745,0.6353944562899727,0.17647058823513362,0.2751058099268988,0.4166666666666714,0.8062015503875948,0.6743993371996666
1,15,0.39655172413793105,0.25,0.36746987951806886,0.27861347285807625,0.33558406482107017,1.0,0.6103059581320451,0.31818181818198354,0.13681234855962998,0.26785714285714235,0.8123667377398789,0.29411764705855603,0.3655252020007751,0.25,0.6589147286821699,0.6293841480254088
1,16,0.5344827586206896,0.9166666666666667,0.27710843373492366,0.3693045563549191,0.37559081701553154,1.0,0.6586151368760227,0.22727272727297532,0.12388943731490798,0.23214285714285765,0.5970149253731307,0.2794117647058556,0.26433243555213437,0.3333333333333357,0.6434108527131777,0.7743717205191913
